0:-20.7489979781911 1:11.880098832165363 2:6.045222108170876 3:2.8314468083227964 4:3.3737096534700464 5:2.0250806133838712 6:-1.3641407417837248 7:-1.4950175136375117 8:-1.0448724777231555 9:-0.5780694010024694 10:-0.42796665381337096 11:1.8745858853888056 
0:-89.02238046080772 1:11.481775563535209 2:-8.702808190687607 3:-5.628824655722998 4:-16.89944450654038 5:-7.741621257398401 6:5.14422837619701 7:4.932844245173659 8:11.176052349221184 9:8.410535692364942 10:-6.4486431816482135 11:-6.455520062826263 
0:-90.73035757076845 1:15.797718222245896 2:-4.712470614201823 3:-8.679560620307884 4:-16.539722690056955 5:-5.9587176104250315 6:6.289226134026972 7:5.135291161817795 8:11.304726316501561 9:7.3407056601227865 10:-5.991805911770278 11:-8.493615427746413 
0:-77.50907785160169 1:14.212463198766688 2:-4.280197109126281 3:-8.470695746767126 4:-13.661825781210018 5:-4.615808572660398 6:4.704341881751216 7:2.1501721447419557 8:9.145590056820225 9:7.262288205694935 10:-5.632140749401975 11:-6.55670032984353 
0:-83.74665206498531 1:7.971838119422506 2:-7.36506137670874 3:-8.88285446137215 4:-13.845964162160094 5:-7.078981279128868 6:4.436778420037085 7:3.331202470005074 8:9.769466932798531 9:8.090357931079406 10:-4.600831563687565 11:-5.189979876368618 
0:-55.792546233293685 1:12.376158121631391 2:-1.6630701701812196 3:-6.781061952476546 4:-10.66724039500633 5:-2.6824496581157105 6:3.190060359259533 7:1.343187339219774 8:5.9128566713767965 9:3.3700948486518767 10:-4.273583785068655 11:-1.339711068065757 
0:-79.64431383620601 1:18.190983569844068 2:-3.99196355587701 3:-5.921194830888311 4:-14.751741455526162 5:-3.281806565015991 6:5.442627330461452 7:2.471921777039175 8:9.289747376810293 9:4.141521537959668 10:-6.546174791112286 11:-4.32453646845739 
0:-55.62756305946694 1:13.357427739413135 2:-3.8165387361049303 3:-9.595598441846496 4:-14.572892021615289 5:-7.70194006658755 6:5.493512123156796 7:6.359254668248363 8:8.551437378276248 9:6.29162499883687 10:-5.660844383522995 11:-6.429166585078489 
0:-40.528859886399104 1:17.11652978680001 2:-2.612141075055872 3:-8.610308322437621 4:-13.328609036865496 5:-7.524880475081584 6:4.659138484342163 7:5.341682889559489 8:8.29678452108014 9:6.323086686105313 10:-4.662347703294683 11:-6.072049786417504 
0:-21.5717261492991 1:10.90469038905129 2:-2.634485729644406 3:-9.31757753829762 4:-11.142256409747674 5:-6.251130084252371 6:2.810957387268325 7:5.663731049769212 8:8.001861134239038 9:5.593849645039368 10:-2.869668919581755 11:-5.733670543406474 
0:-20.265262311275084 1:5.101775173650415 2:-7.837770154155692 3:-13.661349181156535 4:-14.00182915158986 5:-7.638804943372648 6:3.0711196896524804 7:6.675629707702698 8:8.406436152061332 9:5.125233804877326 10:-3.822594921133212 11:-6.878495839747356 
0:-47.967428413275854 1:8.325997935925539 2:-9.349113131481513 3:-16.932217387161522 4:-18.871481876769614 5:-9.186246597485791 6:5.870228164037643 7:9.21168484341444 8:10.729638827784942 9:5.674183116319703 10:-6.964448280187348 11:-8.697655474257253 
0:-32.49569548470061 1:6.187660708543308 2:-8.568289888614865 3:-13.86948879477911 4:-15.047591278262118 5:-6.419589583648763 6:6.019545477558576 7:7.4112984363297985 8:8.341707698176117 9:3.530237767673463 10:-6.997483090592758 11:-7.101948669138478 
0:-44.93386985183237 1:17.81300057741477 2:-2.7152496524274117 3:-8.027533756056158 4:-13.78759201202519 5:-4.944891284577634 6:5.871862461953867 7:4.423764146902494 8:8.180066991674616 9:4.651513006614897 10:-6.662747473145593 11:-4.875922207827623 
0:-63.573253763366715 1:9.148399566174852 2:-4.391733941255367 3:-8.20873786308598 4:-15.491497502731953 5:-5.491763538917275 6:4.3342773474223835 7:3.1454233836949532 8:9.568460993867234 9:7.140587504695295 10:-4.421833489910136 11:-5.643958540756277 
0:-78.08273592665526 1:15.433817251174753 2:-4.714548340949135 3:-4.157621252616435 4:-16.716054841054696 5:-4.012470075411599 6:4.971824938938944 7:1.0658641864297165 8:10.219648041581264 9:5.202941161365027 10:-4.591567702013 11:-6.72085226046082 
0:-80.75398465919206 1:14.41352282241878 2:-5.333079274003241 3:-7.243125420234643 4:-17.593097336544282 5:-4.635714755135723 6:5.215085820559544 7:4.386458642259856 8:12.261343609599365 9:5.017588207893414 10:-4.224527589040225 11:-7.879970403984947 
0:-87.07468819771105 1:12.966970844165663 2:-5.409150350958258 3:-5.531926854890826 4:-21.490876222776894 5:-6.845634107842548 6:6.373976539784531 7:5.122907071205105 8:14.30492219902474 9:5.346119287334933 10:-6.602529688287768 11:-8.190294565421025 
0:-72.78623143683103 1:13.690182170532468 2:-3.178396028501022 3:-5.990117805206204 4:-14.241787592973555 5:-3.3015133275128496 6:3.93288702282805 7:3.016854449347475 8:9.93130771316754 9:4.032490106243398 10:-3.190355948779763 11:-6.082331308533766 
0:-93.24733817728254 1:13.227892748596847 2:-2.788191763349942 3:-6.447600067713715 4:-18.6118416683111 5:-1.1139843675726517 6:3.2863318450803627 7:4.6941292044029534 8:12.718784330997401 9:4.121194019138591 10:-3.6250428862790356 11:-6.882022593090749 
0:-89.60735821548928 1:12.840274485368857 2:-4.098169386156301 3:-3.8034540908006056 4:-15.470620624977693 5:-2.7314828073412514 6:3.151049260096124 7:3.6433885303271962 8:11.063445341898412 9:3.251015549133532 10:-4.471672435133227 11:-4.746731380485488 
0:-67.56048938066515 1:5.7957384421615625 2:-6.144791504662297 3:-9.916839346894244 4:-15.529089724549573 5:-5.8170192674119505 6:4.485461385715096 7:4.223809134757527 8:8.133700362455393 9:3.589330957922311 10:-5.96000605162631 11:-5.317944947994025 
0:-42.88633776625492 1:5.153839453448162 2:-7.249360868990761 3:-11.232114636667124 4:-14.264851014728052 5:-6.916320468189696 6:3.8962630599075423 7:5.9774045948638275 8:8.189066617401114 9:4.85477334732882 10:-3.86182517209038 11:-5.630541590730427 
0:-35.685876404243416 1:11.55213070314905 2:-2.5945934509716833 3:-8.67332033550494 4:-14.313860052018155 5:-6.274046360892525 6:3.206570937870574 7:5.5262097394769425 8:10.045087033502844 9:6.2319924346470215 10:-2.8921451509269835 11:-6.411703973656044 
0:-21.622543665859162 1:9.945978355927654 2:-3.1150244638684725 3:-9.75303020389223 4:-11.174773324236929 5:-6.412158295942454 6:1.6642789052903064 7:5.610728419283428 8:8.355173808715868 9:5.703423153550376 10:-1.451189625015075 11:-5.71722810400797 
0:-38.716141970893005 1:26.210060519211133 2:-3.6235683860989187 3:-9.736311865253338 4:-13.340300088451965 5:-5.670536791928646 6:2.8815915450675353 7:6.345474024314895 8:9.007798729183746 9:4.768976289333415 10:-3.0936433122423814 11:-6.6641959791650685 
0:-69.40976022937618 1:22.307437525613846 2:-5.063692949239323 3:-12.559161760413039 4:-22.327781909841768 5:-6.038387170869601 6:5.906804494098531 7:7.147334102644216 8:15.22635839858589 9:4.794013093165619 10:-5.6933087585340125 11:-9.682847562742356 
0:-51.34854044772043 1:19.162446847518286 2:-2.5330997392138515 3:-11.098000450123628 4:-17.60664084924119 5:-5.493444573337311 6:5.880622554765338 7:6.55704056742157 8:10.8386240915687 9:4.027535731329257 10:-6.9223435291066195 11:-6.688240789590489 
0:-36.78829807776024 1:8.825130825757322 2:-4.091043104668524 3:-10.369134157368048 4:-12.924713703119524 5:-5.5534772002302955 6:3.822192425506846 7:6.198058539388691 8:8.7453707624096 9:4.971884578419779 10:-3.48843849199679 11:-5.7879786785261125 
0:-66.86014804941112 1:19.292715843090196 2:-3.9001975535686904 3:-5.931426731972933 4:-15.082714232554094 5:-5.3982226300715315 6:4.631795794040832 7:2.6509315582602855 8:9.18388533300305 9:6.281050285548653 10:-3.505001706644083 11:-6.641280699982443 
0:-69.54989079938913 1:6.542680224145483 2:-4.524063062043088 3:-7.655385426503808 4:-14.258532837309257 5:-5.177802292863355 6:4.763156188108164 7:3.4021772478188144 8:8.680899299863922 9:5.5648789952563105 10:-4.837637362101772 11:-4.314946779158815 
0:-79.76006730623627 1:8.387617074552324 2:-8.47893468271464 3:-7.9687075992869945 4:-16.654706923846486 5:-4.499770629263442 6:5.836020087965283 7:5.297773895041045 8:10.246553894420257 9:6.449576760329342 10:-4.969594281605795 11:-7.2934079771337625 
0:-84.93892984390595 1:12.321662347007814 2:-9.112728894275726 3:-7.156335155798618 4:-18.137183026478695 5:-4.381200153301112 6:6.121278737924063 7:5.656587279543415 8:12.999037759849351 9:5.704046612590549 10:-4.6374003525477905 11:-9.63746314270485 
0:-67.50189507434291 1:6.857745705934283 2:-6.634380833220673 3:-9.928172848984838 4:-12.945422038321768 5:-5.8283302100233785 6:2.8690456221796294 7:4.989082361835938 8:8.904495765957027 9:6.114679181012308 10:-2.8022997154960434 11:-6.205464559774471 
0:-82.9710133892703 1:7.4753588698365565 2:-7.937788497751148 3:-8.618028316658194 4:-15.637003885619002 5:-5.123182473936243 6:4.707494487629461 7:5.709693069207514 8:11.329158445266282 9:6.16114911685162 10:-2.8095690433773064 11:-4.857734005790514 
0:-85.22027865252227 1:8.677602856064315 2:-7.678641644592322 3:-5.288704133631612 4:-15.549406290922146 5:-6.693305636515429 6:4.712753821838309 7:2.5684025774102386 8:9.19545469217383 9:6.629609888637671 10:-6.054999765529953 11:-7.236993498428363 
0:-69.55911027112973 1:7.4747461981939205 2:-5.5778534289842305 3:-7.230275865498896 4:-14.487386793158175 5:-6.243013574765645 6:5.283542203673994 7:2.45121372599145 8:7.648135877575733 9:5.315629671762007 10:-6.008819505428556 11:-4.6617972173805295 
0:-69.14276596033748 1:11.34834099758666 2:-3.50156108962479 3:-10.125152760995057 4:-18.206646088473192 5:-6.2724180949951265 6:4.603282626917521 7:3.4308129438479757 8:11.347133995515748 9:8.823057974102255 10:-5.931936869488316 11:-6.850436388035934 
0:-42.99865595518555 1:6.802738472030799 2:-5.737680012631415 3:-10.412036863087451 4:-13.872135859612358 5:-7.080286407581341 6:3.196412517267672 7:4.465092456876121 8:8.76469889751622 9:7.314338889462394 10:-3.0351454313335173 11:-5.521788442837629 
0:-38.3420052654244 1:12.253360122843386 2:-3.2538217767076185 3:-8.433089392833772 4:-13.36672876104654 5:-8.633695496766414 6:3.710955333913657 7:5.453780488082344 8:8.643171729129975 9:7.53299442204373 10:-3.128179715585339 11:-5.389879457954369 
0:-21.100321053822494 1:11.123123256298879 2:-3.0929322601037854 3:-9.64290791159895 4:-12.629451782964457 5:-6.749448843562416 6:3.5536472827954664 7:5.605947864534032 8:8.69076114637814 9:6.261699231583283 10:-3.600194524319228 11:-5.965515071912476 
0:-57.91103206343122 1:22.684389866850022 2:-5.248083021314139 3:-9.868948691456634 4:-19.998790333016768 5:-9.682755094936466 6:8.018703831611855 7:6.401540716410265 8:11.141714544265898 9:8.671917618238574 10:-7.225444517975728 11:-8.199027296266687 
0:-48.92648915369007 1:16.54650619610091 2:-3.660813263850586 3:-10.567200058372213 4:-16.646348251300445 5:-6.548487692169784 6:6.604887911375993 7:5.494559591567144 8:10.602589975994142 9:6.724068016731758 10:-7.638488435947517 11:-6.837764550807032 
0:-39.86505836474748 1:5.055350924484575 2:-7.599447128002175 3:-12.853299888319311 4:-14.963984305943173 5:-7.269607559730131 6:4.327017850354301 7:6.623774608948309 8:9.274689301682997 9:5.4191368946953355 10:-4.7958753472222995 11:-6.052928416022261 
0:-50.27398320224712 1:9.414912473467773 2:-4.633005057959493 3:-8.155465364726954 4:-13.048283848393517 5:-7.368722251217687 6:4.090815127746355 7:4.4443333859699345 8:8.430060264075006 9:7.435923114316715 10:-3.780036641390029 11:-5.501563675618875 
0:-65.35092480840815 1:8.453894435645877 2:-6.02926522133629 3:-7.660361002947493 4:-13.24809917014312 5:-7.015185271055831 6:4.670124603754211 7:2.999203236190649 8:7.636182241383716 9:7.82913467344068 10:-3.644525905728827 11:-4.473394957222647 
0:-86.74491453187242 1:13.537072805270931 2:-9.079390226000791 3:-6.613184798953995 4:-19.277028164649952 5:-6.282623102607698 6:6.882250506704395 7:2.0297000268584946 8:12.329042651388804 9:6.914368791344346 10:-6.859614112042394 11:-8.547762165269349 
0:-81.1738475234454 1:16.139637452059993 2:-5.731728418067959 3:-4.606721948619342 4:-17.24187082972012 5:-4.9930174272626004 6:7.530218546160728 7:1.9445328549133458 8:10.461303280167193 9:7.615306064676629 10:-5.57081879688611 11:-7.0072282055521615 
0:-81.9052415880086 1:17.31807021860464 2:-5.954022668593092 3:-6.06398208994954 4:-18.426202612020873 5:-5.092395455557366 6:6.313284106099724 7:2.462678759498545 8:10.981452628361376 9:9.34230825500316 10:-5.443780145512754 11:-8.288456026311227 
0:-68.09692254732757 1:7.417331784006388 2:-1.030418964128423 3:-7.833646864787941 4:-15.723944659437985 5:-4.186593954684604 6:4.705915166091657 7:2.648984080273435 8:9.650511386447956 9:6.046403755912044 10:-5.923816543333659 11:-4.1139458414616215 
0:-87.07408291144098 1:11.396970800157044 2:-5.441667341183021 3:-3.1991624695247878 4:-18.38045403597442 5:-6.958748999649284 6:9.093829909161887 7:3.0991545871733432 8:10.522222262429747 9:6.640376136550633 10:-7.03150122782816 11:-7.494587342397521 
0:-62.30234479703622 1:4.811288242638672 2:-2.5257607085433627 3:-5.0062334688986105 4:-12.14232087774414 5:-3.6030850209384857 6:4.545499515296905 7:0.1286361419915223 8:7.541240773691537 9:7.00279755057095 10:-4.554043836521663 11:-1.995227015327092 
0:-69.26520204188435 1:21.87878833528693 2:-6.432852795125379 3:-5.304091175226969 4:-17.31840193474208 5:-9.9366517650355 6:7.772544776967257 7:3.0737217496321128 8:9.61990620510722 9:9.359733213002704 10:-5.234528966039401 11:-5.1996446882379495 
0:-44.31643446781029 1:10.311298421477925 2:-1.3977352125023057 3:-8.87082952874779 4:-14.89909270868744 5:-6.892082919955092 6:2.95015050690587 7:4.1156193143127435 8:10.373013251832806 9:7.4335433949665 10:-3.670108879304745 11:-4.074350121023935 
0:-26.482137759737448 1:6.652394621425173 2:-6.3017810339401485 3:-10.061423069687535 4:-13.94419918487013 5:-8.419496804148098 6:3.2741503476052407 7:4.555632532060624 8:8.876139498594393 9:8.225150142355423 10:-2.9114749561836333 11:-5.379157568249847 
0:-22.611064196719568 1:11.978438970439807 2:-3.033426953178711 3:-9.889698253486586 4:-14.526834284875607 5:-7.213825902219965 6:4.911830574329745 7:6.107655991180777 8:9.248396556198081 9:6.472807683298609 10:-4.90130028263818 11:-6.144391220183409 
0:-45.577497733069286 1:11.120970468582163 2:-7.810552133189518 3:-12.990856989635713 4:-17.55237279026438 5:-9.70456704785533 6:6.593548880000327 7:8.180649167739563 8:9.993978528456246 9:6.7803910080354575 10:-6.145532119205351 11:-7.556911695050814 
0:-50.296230046381694 1:6.583655305812833 2:-10.064679882346615 3:-12.053598397351376 4:-20.13022034860705 5:-9.907148207830495 6:7.283394422914756 7:5.39073186386754 8:10.18108094769411 9:7.949380439130164 10:-7.811783221690062 11:-6.24865075270338 
0:-37.33835840307893 1:6.269426096560678 2:-6.277716039562008 3:-9.0427788389184 4:-14.718620830005227 5:-7.306942324373959 6:5.139931076275494 7:4.243657530111532 8:8.863739762673209 9:7.585500982707299 10:-4.938155615155397 11:-5.021412197700858 
0:-59.60922925791661 1:14.779258264587781 2:-2.69354550783256 3:-5.3845113932649955 4:-15.505602329078824 5:-6.695101831750777 6:6.166250858368659 7:2.738604475811954 8:9.023163329384687 9:8.265396643260232 10:-6.288786824203996 11:-4.76861007697757 
0:-64.6541721757103 1:6.367307015739737 2:-8.958690212953325 3:-8.127300220370513 4:-16.003873249070942 5:-9.237460177657535 6:6.5365695908449855 7:3.331068801587207 8:8.018797796255857 9:8.616521036263169 10:-5.6395934234151825 11:-4.344515582740327 
0:-79.6099431429721 1:10.117517397110166 2:-7.75814257025149 3:-7.825328099138197 4:-18.51950346087741 5:-8.006238935170181 6:6.59169898191478 7:3.101205670774645 8:10.00119659716001 9:8.581051147369527 10:-5.4375468744523605 11:-5.967277247122811 
0:-89.50417336746955 1:11.045737047971267 2:-6.295595182326036 3:-8.273069485474416 4:-21.647085144652387 5:-8.255485790050301 6:8.014011073641864 7:4.063138693772171 8:13.669073687370524 9:10.303476764903987 10:-4.584417425719918 11:-8.318246726678648 
0:-73.17698123712265 1:16.343646026256476 2:-3.619882780280162 3:-4.753010320558747 4:-15.632304049651584 5:-5.907695867649813 6:5.371134079364984 7:0.9751189901046615 8:9.892200945152487 9:8.023888845274106 10:-5.817127743205976 11:-5.238606278682848 
0:-77.70903048809451 1:5.19558057550642 2:-3.9221661371902865 3:-7.161930035611548 4:-18.650620652364786 5:-5.813298564822908 6:6.666847143139708 7:2.186895843025278 8:11.561714219396327 9:9.576117686789312 10:-7.0515856812767055 11:-5.510176518048098 
0:-89.08938080101971 1:4.189221812131203 2:-6.0879907548259045 3:-3.6836206025993623 4:-22.76882376718499 5:-10.425532662399823 6:5.80363555462886 7:-1.2466905399736627 8:11.072763991788184 9:10.769624799239608 10:-6.90086756643437 11:-4.640416195235582 
0:-69.30540464376163 1:18.649398386567263 2:-0.6957724087329544 3:-1.6568352006955704 4:-21.880720303489568 5:-4.35504356001 6:6.72703800138387 7:-1.4687123958989758 8:9.649431119092167 9:9.87942845617227 10:-7.33771473628782 11:-2.9344319363704425 
0:-60.56539781832815 1:18.851528396340285 2:-7.309701054713814 3:-4.474187055702741 4:-16.94489410667143 5:-11.594156110542189 6:7.174587183419934 7:2.993056194757377 8:9.550346327523144 9:10.904659837391744 10:-5.438338346757261 11:-5.400761661386598 
0:-34.598548334965905 1:4.356836514646501 2:-7.684784245312124 3:-10.83329784404858 4:-15.69585783629045 5:-9.090197984925643 6:2.8004009071276634 7:3.414787130220539 8:9.03612391861293 9:8.378142144954072 10:-3.6361080683879274 11:-5.009305522515602 
0:-39.278448445712556 1:26.769510068524518 2:-4.718961573442728 3:-7.910152438760086 4:-13.973326132838437 5:-7.825319262375533 6:5.063542932380852 7:5.762865132324189 8:8.232777737909128 9:7.18727494730633 10:-4.868706088635566 11:-5.955214706766237 
0:-41.87097888293216 1:9.05699283585684 2:-6.458364045994832 3:-15.754661199780566 4:-18.067670098640647 5:-9.08422390744524 6:4.024691392612948 7:8.31068739721992 8:10.988509728169454 9:6.0513917573809275 10:-5.135969160762916 11:-7.454801765806056 
0:-48.47140351519538 1:20.05941400122252 2:-4.531467540741451 3:-9.706730827197088 4:-14.553807201868445 5:-7.74819134006003 6:6.340891922337595 7:6.604833715125276 8:8.80439651879803 9:5.984195106577165 10:-5.805345637678401 11:-6.885626286840515 
0:-42.299293754935796 1:13.590677234571071 2:-5.7518875840917225 3:-6.138193511670223 4:-14.670459730637674 5:-8.45340397130311 6:7.18474273579424 7:3.2227266406966018 8:8.219984797403736 9:8.07103461205845 10:-6.633585832533031 11:-4.6659621574623955 
0:-59.675969928599756 1:17.318458526322043 2:-7.591807447768049 3:-0.689150469030197 4:-17.001321682720317 5:-7.910610968175842 6:9.181567141108943 7:-1.0956079691794272 8:9.866026237076165 9:9.631057988409204 10:-7.985801610242079 11:-3.936842731518414 
0:-61.10743110815756 1:5.563110488789893 2:-8.211640141440714 3:-1.7808967015138446 4:-15.297738929349318 5:-6.700151653842243 6:8.033560896278665 7:-0.6296806725950179 8:7.831471569350395 9:8.697638886554753 10:-6.890562125468943 11:-2.4934146195095197 
0:-73.73659391603904 1:1.1268156802827858 2:-2.2002905828190102 3:-3.596064761715258 4:-20.624478559276152 5:-6.456571589606098 6:7.9421364224419655 7:1.1378646754526056 8:11.094325418949813 9:10.268854315752503 10:-7.504013868686005 11:-6.290134632277242 
0:-78.29953608507688 1:8.872111541264943 2:-9.17297049445516 3:-0.4762555738229448 4:-18.326005593220852 5:-5.408035691563017 6:8.327334440093605 7:2.037402375346517 8:9.127669939062844 9:10.217290849817939 10:-6.981304080804483 11:-6.223054163207757 
0:-73.88649445196901 1:4.845728748423678 2:-3.405065353010803 3:-8.27752568177759 4:-19.881777945537095 5:-3.877387598045172 6:6.848500343617122 7:-1.0042267410023649 8:11.085546100033744 9:10.580489594599541 10:-7.873903056308133 11:-6.043779314924183 
0:-74.06641798243771 1:5.99173449903909 2:-11.238715994479245 3:-6.032521332390331 4:-14.722342992215427 5:-8.914917390747805 6:7.688768367859463 7:1.8774994921432413 8:8.18928462032295 9:8.619745423480177 10:-6.664324745942666 11:-5.394731851463119 
0:-81.81916173427163 1:11.162410296443685 2:-4.365932678633259 3:-0.011074795858851516 4:-18.96822889322014 5:-7.689603741191249 6:6.125573350130894 7:1.0917955496516774 8:7.664068750520786 9:8.633351345908487 10:-4.927553899802694 11:-6.391921773908759 
0:-58.615225073419225 1:9.113799406440098 2:-10.769568021019222 3:-4.537628889981338 4:-13.414050002654058 5:-11.325407969467808 6:6.261014193541904 7:0.008624115671811872 8:6.755172674397975 9:11.009372687001186 10:-5.895012500691243 11:-2.951385612965046 
0:-54.726779913187066 1:12.081004893679719 2:-6.105652493217626 3:-2.4749394802371887 4:-20.028938197479807 5:-9.565324693314123 6:7.883274834687512 7:1.5302837826739555 8:11.478380034027552 9:10.5593272840359 10:-7.2672182148946405 11:-3.5490010461294452 
0:-54.38712566143855 1:18.402648419089772 2:-2.183607299641872 3:-0.41678187373385756 4:-21.88073469284183 5:-6.935407636122511 6:6.7280978826722855 7:-0.8420918447514518 8:11.374728691066835 9:11.031556949026365 10:-6.928908224473174 11:-2.7369101758907437 
0:-21.24617284121877 1:5.809819215661945 2:-8.215876923013516 3:-9.438631905569208 4:-15.576145409772652 5:-9.478407914044325 6:4.907836994264707 7:3.9301594914835447 8:8.671520515814583 9:8.222809798722867 10:-5.109039488259283 11:-5.116762164438261 
0:-40.82615414961047 1:22.37985200607551 2:-1.4405073857396382 3:-8.191900567877155 4:-19.82592575471147 5:-5.0775280348198875 6:6.259926635334164 7:2.3966602541337685 8:12.689782977927571 9:7.697560345238108 10:-8.778888670253874 11:-3.754564809136553 
0:-38.458597399230364 1:10.165792459369245 2:-6.15943635158429 3:-9.939688086403997 4:-16.53557029346571 5:-7.814203964381605 6:7.1871252856978805 7:5.701592994918343 8:9.841006326694774 9:7.206514162801394 10:-6.9706418184073895 11:-6.108673128148971 
0:-45.68616631974936 1:3.4790775925618127 2:-7.694426778033731 3:-13.175756488940678 4:-18.05897117433174 5:-7.389857178403179 6:4.705542522775151 7:5.06653682037801 8:10.296263980742507 9:6.450510642244851 10:-6.158735995596227 11:-5.565266567422831 
0:-46.50083710887832 1:6.101027649615284 2:-6.286948750770347 3:-8.275245307509438 4:-13.922110235483775 5:-7.331976937286027 6:4.287261894067003 7:3.3183038527142212 8:9.097776423523065 9:7.740072012002481 10:-4.784651310425475 11:-5.030133707882936 
0:-58.90906577484082 1:7.966344149999021 2:-1.0331622966010285 3:-4.8505729176634205 4:-15.813096277726203 5:-4.408647363081569 6:6.155765723501199 7:1.1333534812469555 8:9.256471692032719 9:6.624029863911717 10:-6.555189893657081 11:-2.6135300136922495 
0:-74.81087673960646 1:7.4812194873289535 2:-13.617541801969974 3:-2.7456044709998197 4:-17.6825277310192 5:-8.56453260167066 6:10.705292919143554 7:0.11532966122696697 8:9.846624425524062 9:10.435523958186824 10:-9.334622913775524 11:-3.9049727243009036 
0:-83.86517049167738 1:7.177973733461381 2:-4.058810551367769 3:-3.715557674735693 4:-22.151239843813766 5:-4.02898270627899 6:10.803422779310699 7:-2.502611453857811 8:10.159148073642264 9:11.148736258174555 10:-9.429063778639192 11:-4.6349127014979015 
0:-80.09365912242053 1:2.8004730219772105 2:-4.644824191596097 3:-3.247238718890207 4:-21.16695147042335 5:-7.411829324918573 6:6.720860735883393 7:1.9550681972655577 8:13.434566165886272 9:10.820945833895616 10:-9.046157747722116 11:-6.58116583055326 
0:-73.12361867484012 1:9.575719899945721 2:-1.5856723459637494 3:-7.338064450407599 4:-14.569130151153896 5:-4.552413687956546 6:4.152234491216188 7:1.4285935403625798 8:9.402638187240196 9:7.589641900952078 10:-5.545840357583127 11:-4.77881496511829 
0:-79.72484227889969 1:8.473057743733348 2:-7.804368498259857 3:-2.2908339496355428 4:-18.10250319223352 5:-6.431217637311814 6:6.874062443384908 7:0.49695057946395593 8:8.940703528846857 9:9.490592109531622 10:-5.506612027127382 11:-4.9700217040031305 
0:-58.670756921825344 1:8.140116064341676 2:-9.133246615623124 3:-0.1367584317454571 4:-15.260751787755394 5:-5.274596367951251 6:4.74062682434732 7:1.5325022295884807 8:6.732209775133148 9:4.702628653966028 10:-3.376174313295787 11:-4.301238315660941 
0:-59.17565733735988 1:4.641573886825322 2:-3.9939296870612124 3:-9.937322525530785 4:-18.30714731997471 5:-7.585080658382484 6:2.934751741384727 7:2.2335830355530306 8:11.02184226218903 9:8.067015732007766 10:-4.415883926512526 11:-3.3847139025530417 
0:-49.34173828913541 1:8.363780544187843 2:-0.3581955112310289 3:-6.078564986603179 4:-18.092490173398087 5:-5.7665366118773065 6:4.445749735714382 7:0.4505103989815271 8:12.65269693216084 9:9.453459245373255 10:-6.46787857565005 11:-2.2527000756055577 
0:-29.63261029480362 1:10.512689713694849 2:-5.171161936910183 3:-4.8714468184495106 4:-16.377797535486522 5:-8.28112642312585 6:7.01506605749357 7:1.4172556902480098 8:9.760993316399434 9:9.495070010788906 10:-6.863027909956239 11:-3.167435854970149 
0:-34.06851606631363 1:12.868133139679728 2:-2.1831312178304154 3:-6.531606414286402 4:-19.529538438700236 5:-6.241187989387622 6:7.4648108188963835 7:1.533448397735709 8:12.265843044330623 9:8.904102997509632 10:-9.149034425205581 11:-3.6721539164122023 
0:-51.05286707115993 1:18.455929029102084 2:-11.191195825052151 3:-3.2924463254494105 4:-16.819402986196447 5:-10.322377995908388 6:11.473087524755154 7:2.74109362950185 8:10.293164719211852 9:8.708129033569893 10:-9.416855484361392 11:-4.504115312665332 
0:-50.72227181162734 1:9.528734433719805 2:0.9392417927854675 3:-7.12405698812792 4:-19.37807714661588 5:-4.062961942280234 6:6.417603185674147 7:1.2542573773966563 8:11.886569757982416 9:7.2651569008755965 10:-9.059069513148058 11:-3.4492353502581183 
0:-65.33070924694948 1:14.761511407782548 2:-3.339199696996562 3:-1.4131077791993318 4:-17.616887654155523 5:-5.161866649694484 6:7.317605053435356 7:-2.0549528965664967 8:10.906385050272762 9:9.315466327366845 10:-9.621325745112966 11:-2.9042379908886025 
0:-68.47280739699194 1:-0.14205382708933056 2:-3.66138578491458 3:-8.336160966143467 4:-15.840657448883242 5:-3.3459392265218457 6:5.185292018876197 7:1.980088037895148 8:10.352568832665133 9:5.870808367720086 10:-7.528896469717581 11:-4.0795062108448 
0:-78.46348755098958 1:6.823238865867928 2:-2.066231526331764 3:-4.552409040071157 4:-18.897756785059407 5:-3.670334583227538 6:7.831454784125432 7:-1.018999061698159 8:9.843023458527682 9:7.904575528010396 10:-7.985452751859223 11:-3.6261626524045814 
0:-72.5497104881518 1:-2.6602131027011033 2:-2.475255237939694 3:2.473431432740817 4:-18.42161708098447 5:-5.294743442903339 6:8.567877720643182 7:-0.49337551147684255 8:11.082015990677602 9:10.012281669675312 10:-9.08487674314367 11:-6.361418733426022 
0:-79.95557498209871 1:1.598572599352753 2:-9.987420658548212 3:3.5347333967252546 4:-20.814969429322964 5:-4.952514250408552 6:11.819514523953343 7:0.12911727714894594 8:13.715011714090448 9:11.61389739511835 10:-8.979960688251012 11:-4.070912264335672 
0:-72.61042364933711 1:-1.7587008698795605 2:-12.210900286498564 3:-0.4584590524320955 4:-20.814179587064785 5:-6.37603622608534 6:9.267215677952226 7:0.09995654560948664 8:10.696662479239727 9:9.410389897380854 10:-8.718383907069327 11:-4.035572758060081 
