1:-20.7489979781911 2:11.880098832165363 3:6.045222108170876 4:2.8314468083227964 5:3.3737096534700464 6:2.0250806133838712 7:-1.3641407417837248 8:-1.4950175136375117 9:-1.0448724777231555 10:-0.5780694010024694 11:-0.42796665381337096 12:1.8745858853888056 
1:-46.88217933322288 2:13.71092654202631 3:-3.867204727818038 4:-5.091505446790479 5:-15.020929836321606 6:-6.816468820427188 7:6.664887725027025 8:2.6008982995675924 9:9.597992211334782 10:7.706218169420253 11:-7.088598256930958 12:-4.519170525526248 
1:-35.883695772263636 2:5.830710735308762 3:-7.011881096240361 4:-10.520597733811687 5:-14.32189050373396 6:-6.652346882559455 7:5.48288103102039 8:5.808392662335625 9:9.279694127115802 10:5.44986565730868 11:-6.263871990559229 12:-6.526796881998434 
1:-44.08932257237472 2:5.422145110349895 3:-7.272058961519605 4:-14.03008502918923 5:-14.004049207526531 6:-6.359231500869258 7:3.8226603344772037 8:8.0376825476563 9:9.727105275164185 10:4.213343084635333 11:-5.239504656969807 12:-8.55174623881166 
1:-54.67865340462162 2:10.372600393523193 3:-5.082407356382263 4:-11.031820870871176 5:-13.370465183396071 6:-5.629083970621071 7:4.994708069830024 8:7.2286256352201645 9:10.7537965919166 10:5.319762185612211 11:-6.764250888549051 12:-9.16707095672474 
1:-60.25200681662887 2:23.396873509974604 3:-4.917376431200594 4:-7.646235872619695 5:-16.362962747389584 6:-6.436788618745869 7:5.579589964796984 8:5.283782590939351 9:11.305313848599777 10:6.3756636293407976 11:-7.192697582959838 12:-6.5733183212086495 
1:-28.77159194415908 2:12.452592684092453 3:-2.5643382788688696 4:-10.073445150385318 5:-11.955243203550655 6:-6.156879815069467 7:3.646785648210653 8:7.16570859853947 9:8.918805789472373 10:4.126326371809729 11:-4.4802154605923405 12:-6.632033719478972 
1:-28.638660388679885 2:5.3107308989917135 3:-6.812007808085303 4:-13.40988056185018 5:-13.182096704910448 6:-7.641047656565615 7:1.3129353921006004 8:6.168485403896072 9:8.447129502864215 10:4.827692668839789 11:-2.4606088599067317 12:-6.088383337981158 
1:-58.27250482916732 2:20.599886336768776 3:-2.6522784349173607 4:-6.879207270288408 5:-12.544750657403245 6:-4.902547534634959 7:1.759190285334514 8:1.5066795624535778 9:9.948262626414198 10:6.262639818316051 11:-2.6307379681799126 12:-3.4076170856018737 
1:-70.72693291202255 2:4.679344343501706 3:-9.318176114338899 4:-10.853906933239497 5:-17.97978264064018 6:-6.287727449004111 7:2.645508967868803 8:0.9704343228161905 9:10.879078715364042 10:6.697476658652455 11:-5.342942944588128 12:-4.518494632641027 
1:-84.1047423086017 2:11.59067707541125 3:-8.994998027081266 4:-5.1856059180199745 5:-19.549759875955594 6:-4.506245006360051 7:3.575698800591046 8:-0.2093926978784557 9:15.69483927336651 10:9.002743450591954 11:-5.745264980620526 12:-7.641227241260537 
1:-77.59684048197126 2:9.900675659600072 3:-8.880457328625909 4:-6.603182320944731 5:-16.753845897001053 6:-3.874889619429356 7:3.3955125217126523 8:1.6050708665858657 9:12.469141353000678 10:8.651366514450029 11:-3.889677853653714 12:-8.429424804648692 
1:-79.20373357100877 2:9.905677955265991 3:-7.049842414609201 4:-7.461312269461214 5:-14.718635454142 6:-3.082294906102236 7:3.192725158488115 8:1.8772947593034783 9:10.940344872310433 10:6.800451710663943 11:-2.685126581845534 12:-5.737278395569813 
1:-89.02331132976794 2:3.2605961904620058 3:-11.603181901905534 4:-7.7148241863869345 5:-14.50289999978758 6:-3.7874461175789906 7:2.7642544997476373 8:-0.2241281091393006 9:10.440552344490314 10:8.407378568944829 11:-5.076571513661605 12:-5.955874466902811 
1:-54.955781493938844 2:0.8760607284822481 3:-4.844975225594232 4:-9.045858436747146 5:-14.170783714408666 6:-4.180761922198964 7:2.2279545799712692 8:0.7912230375373239 9:5.749407979237897 10:2.584248685214228 11:-3.420189305507665 12:-1.8746590052707608 
1:-75.01539302807174 2:3.3522070991296555 3:-5.1804264769877655 4:-9.271557625403936 5:-17.906808608526397 6:-5.218869888516553 7:2.1987341947273658 8:2.525478693621153 9:10.251763391527396 10:2.638432547842685 11:-6.013355224440997 12:-6.28135028914658 
1:-83.23836029442828 2:4.901639667641934 3:-8.11599827395506 4:-9.192680585509198 5:-15.281912059915989 6:-3.7318821573107823 7:1.6355290915673062 8:2.448299119480163 9:11.935183998170045 10:6.523561431880172 11:-3.8100286823481486 12:-6.30598982219068 
1:-76.67899604355102 2:6.338281147904332 3:-5.605488037080772 4:-7.131748271654808 5:-14.983191427357403 6:-3.6327421991180255 7:4.179290871462763 8:2.9912487039640183 9:10.392840507369211 10:4.984701302941273 11:-3.9522396994809013 12:-5.676441467113479 
1:-55.17496684382745 2:5.0916106725989945 3:-6.785787969891722 4:-11.22038895272431 5:-13.432600554589866 6:-6.243386241358031 7:3.0092645090569112 8:5.325592189844023 9:8.97972546973276 10:5.053723702370502 11:-3.7808542621300187 12:-5.911264294249163 
1:-42.842017069431826 2:11.545006510146505 3:-2.497755815728734 4:-11.094911686458813 5:-12.327157093120498 6:-6.546675123400316 7:1.8751707230727443 8:6.495382941317389 9:8.804803178836785 10:4.3368929882078 11:-2.7887511877271574 12:-5.992047506409136 
1:-57.216914157175644 2:25.533835590221347 3:-4.647626401367594 4:-8.582174262994275 5:-14.155850916695773 6:-4.332126352221975 7:3.066884976191482 8:5.827109192788646 9:9.902834660215923 10:4.3306670184556335 11:-3.8006884797805602 12:-7.385209359849309 
1:-55.86973053119087 2:17.495805344040715 3:-2.588006568904708 4:-12.259858515111683 5:-12.31363236369116 6:-4.812112388293478 7:3.6314437536711393 8:6.86660322074929 9:9.311977631915356 10:4.900717477486149 11:-4.612272430308742 12:-9.16701127520456 
1:-55.05028886423442 2:10.247634485076754 3:-4.865953060471761 4:-13.046466669092318 5:-11.542434184308362 6:-5.093602633687971 7:3.2428648165968115 8:8.550030591098682 9:10.213408273338692 10:4.725447368951665 11:-4.406546835195666 12:-9.324849766792727 
1:-42.89107011636729 2:6.552836976786374 3:-7.171569699510339 4:-14.684894799754296 5:-12.729683679752524 6:-6.6615431907698435 7:2.288318002078043 8:8.493838594075564 9:9.5356002735744 10:4.310253231113187 11:-3.4870477434522384 12:-7.910960775105097 
1:-37.4962458488313 2:16.883317960904655 3:-1.8141308289286249 4:-11.056026338875059 5:-11.229863469588306 6:-5.662610954079069 7:2.5917420201153494 8:6.802250434961012 9:8.52783592279249 10:4.435019102695468 11:-3.1888994659609895 12:-6.717912213142987 
1:-42.82805808146532 2:15.909859927270729 3:-1.7012533166168575 4:-11.029041765237567 5:-11.134700995321552 6:-5.91646795854192 7:1.1680700083024118 8:5.416112892640621 9:8.861896394059764 10:5.939102471297023 11:-1.7128027642303514 12:-6.0729271003843035 
1:-51.920434772588 2:7.289055937797592 3:-5.8095717927360635 4:-11.961868661312426 5:-10.936082815036311 6:-6.0663318739140415 7:0.42623027274691383 8:4.322459488685494 9:7.97674386963469 10:6.263849770765555 11:0.05159673448831503 12:-3.800808892566347 
1:-81.25039839980137 2:15.128076761734746 3:-7.044009457433422 4:-8.465448026357102 5:-14.968088844399269 6:-4.938549308729606 7:3.153080248468097 8:3.3871949553467404 9:8.944870638472327 10:6.4961258167673614 11:-1.8577128107894747 12:-8.369595280277988 
1:-85.87626937428296 2:14.312479114442223 3:-8.761598150053532 4:-10.652580827120856 5:-15.09071643284933 6:-5.782466530790873 7:2.4061976241967735 8:3.6815567312402955 9:11.972578890296193 10:7.235842920850202 11:-1.0815087895890838 12:-8.868698745056928 
1:-77.76467825558785 2:6.799386144659421 3:-8.460496809115607 4:-13.003774567091238 5:-12.169623881753601 6:-4.385038475993558 7:1.7765709865882324 8:4.078998220151844 9:9.812607939629618 10:6.345993045306023 11:-4.465214338909229 12:-8.88499995300483 
1:-55.12501410719341 2:7.628443036882702 3:-4.220418162129152 4:-9.95549007791648 5:-8.730286657924562 6:-2.688809646046413 7:1.6355176857247318 8:3.7090024428202186 9:8.009124493910562 10:4.65848691867453 11:-1.6751296059472325 12:-3.4503121904312053 
1:-62.15195031434399 2:7.110014704613674 3:-5.509163321327909 4:-8.769954900696613 5:-10.802751929870038 6:-5.0902992999675245 7:1.3965366721564267 8:2.844853381225202 9:6.787842695231092 10:4.476785945974474 11:-2.3468309583401847 12:-3.724003929483498 
1:-88.00488879734796 2:13.94358016006455 3:-3.5546183400283593 4:-7.478724349353169 5:-14.811070192535015 6:-6.809017674492599 7:3.007567403949246 8:5.494201475001496 9:11.626277718301319 10:7.294074486223304 11:-3.5617157914439046 12:-5.749324809897975 
1:-63.88532704924357 2:7.288512665533203 3:-5.529927802895719 4:-10.16837658719623 5:-10.505990017169943 6:-5.198845734092643 7:3.024144848511564 8:5.341425195659012 9:7.681229240031556 10:4.489415848130607 11:-3.6402576261566857 12:-5.430714539160227 
1:-66.40965846188371 2:23.42551939043479 3:-3.972745898510731 4:-8.009444571693255 5:-11.22422544127408 6:-4.864927187983647 7:3.2009909254677367 8:4.384993805713813 9:7.957668511989278 10:4.517538303496007 11:-3.7870635085510322 12:-5.810047065857338 
1:-37.723873085723156 2:9.024690442682685 3:-3.9674158779787794 4:-11.500670583231853 5:-11.086398189436332 6:-5.953906401163435 7:2.5226758019386555 8:7.021517089333804 9:8.162294360199766 10:4.514419521001149 11:-2.605038089455121 12:-6.737336136953647 
1:-30.378048526708053 2:8.532333281431951 3:-4.4870779537535785 4:-12.11934377182537 5:-11.060041280273577 6:-6.020529175935023 7:2.2848035261284823 8:7.4971184320993665 9:8.633020280043237 10:4.5658493365481805 11:-2.4759849768634803 12:-6.939725862553111 
1:-46.226336618394576 2:22.36604306662988 3:-2.33809736162208 4:-10.972042750060421 5:-11.414979380618561 6:-5.582945754866049 7:2.947297931543279 8:6.807447139229895 9:8.609674837316598 10:4.93227843886787 11:-3.9759500492558475 12:-7.8897152641706665 
1:-40.57334482823454 2:15.044655612540845 3:-2.3881867375381693 4:-11.142438374896724 5:-11.521988635684803 6:-5.787328262902098 7:3.520310192161832 8:7.598888680353912 9:8.737607365839258 10:4.38617680959213 11:-4.467018196000793 12:-8.114493765839068 
1:-28.753353578291744 2:5.198017230790524 3:-7.183593416193533 4:-14.054735900779255 5:-13.175043466975263 6:-6.882862403198879 7:2.4240637381817383 8:7.113624805107822 9:8.572087106058554 10:4.28442800247674 11:-3.7394708856498635 12:-7.378507790451636 
1:-40.222774634340645 2:16.281188252244903 3:-0.7290383901923381 4:-9.788504440586964 5:-12.36575677579739 6:-6.947799677499882 7:2.5723355045533167 8:6.170605402924256 9:8.741470327157986 10:5.616943745741326 11:-2.930284175094081 12:-5.8102584166104485 
1:-52.94848477086848 2:12.454980183902324 3:-2.2243890950821 4:-9.414203490250154 5:-11.255023899087721 6:-6.834003408943646 7:1.9812398411455225 8:4.969876475768132 9:7.341671142737556 10:5.372725673113507 11:-1.6300359026125308 12:-3.693388812096285 
1:-82.35426475757035 2:8.322800868411802 3:-5.58120318741227 4:-9.17941339563994 5:-14.41773676246029 6:-7.2546959548541565 7:2.881983277762686 8:1.5057496269137691 9:5.110987514837151 10:5.294279394836414 11:-3.65786974676786 12:-4.472585489659237 
1:-81.78345914744061 2:7.593276618991679 3:-4.991641376427486 4:-10.229220024803432 5:-15.995285591824791 6:-7.453429833041941 7:4.075116602478955 8:6.205617568255868 9:9.541495427338837 10:6.531030898587398 11:-3.8099806846549913 12:-6.433441229912827 
1:-89.42527958295071 2:16.968901494585637 3:-3.801932302940627 4:-7.165286312981405 5:-14.902313053205404 6:-4.9174304788491146 7:5.149495501529856 8:4.031101421277933 9:11.46364176559753 10:7.290414933520489 11:-6.0754103013590335 12:-7.413704390824987 
1:-80.04642722069472 2:5.4409093049732515 3:-6.36762334223075 4:-11.191596616345613 5:-12.795290319407538 6:-6.334299737561128 7:3.103645580002997 8:5.520994017538866 9:7.045819693406189 10:5.5239807969705 11:-2.3941958760541464 12:-5.449962889257675 
1:-93.708476119549 2:7.456790655278168 3:-6.299554749620697 4:-7.848797654899847 5:-12.073056833831487 6:-3.805641847807096 7:3.1200429495139366 8:1.971620825381113 9:8.11175092197703 10:6.466844803788627 11:-4.226073479537196 12:-4.458817214571616 
1:-97.9307607551286 2:9.937443546544113 3:-8.45343782466832 4:-5.246663631823372 5:-9.540005126278107 6:-3.188512328318393 7:5.138184728803507 8:1.2477917775133265 9:8.501438135200164 10:6.141930478357626 11:-3.948768619738233 12:-8.481154146251317 
1:-93.10946067876338 2:9.530626382630746 3:-7.262467296930774 4:-7.203283129685516 5:-12.698420803031356 6:-5.231512134454655 7:3.247858633047927 8:0.9181354006847635 9:7.108252427000178 10:8.41413314332057 11:-3.566792303669794 12:-6.698916638198441 
1:-83.85438433753473 2:13.932964110197597 3:-6.419626036841304 4:-7.014739072390638 5:-10.858162510044949 6:-5.77180533349839 7:4.386431839430782 8:3.1123297001378813 9:7.260499329381016 10:7.019680080711474 11:-4.598846344748162 12:-6.3164341141661176 
1:-56.468507098518806 2:11.376200670285918 3:-2.8214905010642393 4:-10.684006750824953 5:-11.939447538096791 6:-5.345028651911859 7:3.545294311636754 8:6.480359221195046 9:8.18237916400876 10:4.217983180220237 11:-3.973632286166155 12:-6.344487749298156 
1:-37.78407821182583 2:8.294447257617591 3:-4.866072438487802 4:-11.962371696941585 5:-12.852621576374455 6:-6.586946549445281 7:3.3316082861045215 8:6.860636409712175 9:8.82675648716923 10:5.346480157411958 11:-3.5895653161236023 12:-6.654364151872625 
1:-46.1951112705492 2:24.97678739684669 3:-3.528936599839977 4:-8.465403387766708 5:-12.858417692214875 6:-5.962775365338871 7:4.076913340880761 8:5.050562333618518 9:8.681128040309401 10:5.806825441668098 11:-4.763371414642773 12:-6.4986973662608944 
1:-29.905520017639667 2:13.282768540350355 3:-2.5127051276790144 4:-10.776141221114159 5:-11.69525396050316 6:-5.77067061630568 7:3.4091770933370973 8:6.759578959368998 9:8.53889219582392 10:4.651194888243979 11:-4.346098570630713 12:-7.361604530240183 
1:-37.05902942910231 2:7.097158311349592 3:-6.417833232698172 4:-13.228433059735902 5:-14.201554223094952 6:-7.026348111936422 7:4.419314711602688 8:8.144202975973915 9:9.813294331005894 10:5.577401069721819 11:-4.95384043873024 12:-7.982835080660807 
1:-52.9805493545595 2:14.0706114962444 3:-4.163100765785215 4:-12.13764124143008 5:-15.385771005907685 6:-7.833770957759771 7:6.175969609472071 8:9.349834760097432 9:10.170596572307579 10:5.824003719327568 11:-6.54260812227785 12:-8.850399985282179 
1:-45.756613093278766 2:24.17738778566348 3:-4.131931772253145 4:-9.558680040093591 5:-12.900501100545611 6:-6.843138070967214 7:5.113186255907917 8:7.14513664971177 9:8.114573506007083 10:5.092220487836471 11:-5.3774435456160825 12:-7.159941418083358 
1:-43.50875865735778 2:17.697222321309066 3:-1.453589649813945 4:-9.693090743512915 5:-12.148700748605675 6:-7.055311301977302 7:2.4735547916293212 8:5.783272650065762 9:8.368571372814227 10:6.034536260222222 11:-2.7208119179946575 12:-5.944338377003525 
1:-55.64240587580531 2:5.445057059557565 3:-5.291365209397469 4:-10.969004247396738 5:-12.042843581846883 6:-8.550414146598106 7:0.13488481443366673 8:4.9250851127380155 9:7.480119417109892 10:5.291468671673204 11:-0.7553899935002457 12:-3.8055759608818462 
1:-85.60081991401951 2:17.340499187370135 3:-5.024385898121226 4:-9.35532135366346 5:-13.880320311148484 6:-5.880401395261248 7:3.3471146710343467 8:5.868259080290314 9:8.553378509993067 10:4.870448801516989 11:-2.0845826438999415 12:-6.005139110782083 
1:-93.09265304863733 2:12.592466678051478 3:-6.808649391208496 4:-9.316540352854073 5:-16.434700406484207 6:-8.000363016011942 7:6.0601153326158546 8:8.245382019884605 9:12.492034308590124 10:7.617042666348666 11:-3.4576997048692903 12:-8.975396097795311 
1:-75.27954748639209 2:5.9415959938108 3:-8.81649871828408 4:-10.860658304499431 5:-12.552432754111019 6:-5.142331369742168 7:3.8222515576862253 8:5.864552535574093 9:10.278422840666623 10:5.255956144983047 11:-5.793133599187218 12:-7.3008851703299875 
1:-80.98095289780164 2:13.271379757999508 3:-5.909543795618854 4:-5.606077192269327 5:-11.072467382909757 6:-5.251082254710134 7:2.1822273127564755 8:3.3969438892374795 9:8.276100826879375 10:7.117629385894187 11:-2.952504609012798 12:-6.0567960605738485 
1:-84.37059275023336 2:5.613773414626282 3:-6.914440917281239 4:-8.052035684649843 5:-13.777922751554067 6:-5.369547190614082 7:2.832990914132131 8:1.0714134067127326 9:6.748173053279244 10:6.9619332834969665 11:-4.413024639451906 12:-6.6686932612761485 
1:-70.27698557397339 2:6.122030136530632 3:-3.8330647746969255 4:-8.034820287857135 5:-11.241770461599717 6:-2.369609298475328 7:2.943947328369552 8:0.5948475678833156 9:6.777115196240208 10:5.68128842611179 11:-4.469550003437388 12:-4.801470385300977 
1:-88.32823215328139 2:12.726887906979176 3:-11.899780435116089 4:-9.864432512102763 5:-14.528339805756817 6:-4.959881574040283 7:2.280122585575194 8:6.051041421615998 9:9.572625270965027 10:5.935902447879722 11:-3.5695149408247953 12:-8.328379550128405 
1:-61.2789194863855 2:13.287751356268853 3:-2.9675313823781346 4:-9.81765423474347 5:-10.265147208753357 6:-5.9699411619720335 7:2.214291271438621 8:6.2449288180209015 9:7.15768992689139 10:3.806220953770198 11:-2.4274894941024256 12:-5.095574543621698 
1:-41.05127943880368 2:11.960844540390795 3:-3.233769916048348 4:-11.757839018554941 5:-11.226685928340524 6:-6.3401790162078235 7:2.179703012191409 8:7.4350083691367335 9:8.764422581123256 10:4.652374372463903 11:-2.2404450121146255 12:-6.584199075354913 
1:-23.291632513766007 2:9.503166965632952 3:-4.021007346895696 4:-11.618439314260717 5:-11.14935134017038 6:-6.293412628797007 7:2.0877678194703004 8:6.833306056715712 9:8.559839315569292 10:5.086268673379726 11:-2.4148727800767427 12:-6.6916955309405015 
1:-40.9518508702892 2:28.01210217790859 3:-5.087004821772236 4:-8.628085418922012 5:-11.930290658458773 6:-6.093222396538149 7:3.2424871622439415 8:6.17036429147463 9:8.279499300386245 10:5.295445506252222 11:-3.493853721517495 12:-7.123228295501356 
1:-28.959250203876714 2:12.139102693785507 3:-3.880996132377274 4:-12.572021924116326 5:-12.622734302884307 6:-6.445489354016031 7:3.4185748530390616 8:7.962524280580528 9:9.2629516935309 10:4.597760626215935 11:-4.0659875088512045 12:-7.4656354083276595 
1:-42.87812127958742 2:8.837628239569346 3:-6.379955023946788 4:-13.77503036944227 5:-14.007071200609056 6:-6.867742244027724 7:4.747642861182354 8:9.252209278353568 9:9.644940514742439 10:3.9738139198741846 11:-6.047666767157727 12:-8.759279490245989 
1:-33.52599839976767 2:15.974704548892678 3:-2.011517264925045 4:-11.031316913272457 5:-12.031090788959872 6:-6.178582064134178 7:3.652161728388754 8:7.3504366146964975 9:8.51787344388494 10:4.3863348673189275 11:-3.9234708570100887 12:-7.099860390881322 
1:-54.64322581597611 2:24.531606414846273 3:-2.404056823714595 4:-9.12725842770189 5:-12.371253825930735 6:-6.6706452585359575 7:2.2696479466752617 8:5.237957785919627 9:8.640533834953718 10:6.11176291484971 11:-2.482156012176639 12:-5.850218951847587 
1:-57.0697916106253 2:4.364832937553531 3:-7.207704636225255 4:-11.887429383697123 5:-12.41687583865045 6:-7.681451336904249 7:0.7664252808560619 8:3.683629520250438 9:6.4173552399160965 10:4.848120754106911 11:-2.2080928788386904 12:-4.409271089604595 
1:-83.87814924633544 2:5.5543493123986405 3:-6.987984077033683 4:-8.648335774041435 5:-15.012745417999817 6:-8.231619540105164 7:3.487366710345814 8:3.0260833516665215 9:8.161460760363697 10:6.021230175397424 11:-4.671466989047465 12:-3.12308821378616 
1:-77.70227127220977 2:11.805090689172117 3:-6.109047840174891 4:-7.081066528112947 5:-14.681523321441217 6:-8.891390416384574 7:4.246126986152586 8:5.772282731841863 9:10.31687624770998 10:8.224366338016607 11:-6.106346190521823 12:-6.278469816078559 
1:-69.63794717024138 2:6.7283948460534395 3:-4.9798697791678315 4:-9.090028339354124 5:-13.047018237695235 6:-6.4735817637611985 7:4.465142013597639 8:6.0836670523964145 9:9.003040013537156 10:5.933559375595198 11:-4.518574567251202 12:-6.107982683725698 
1:-71.08069866107854 2:5.3663828167874845 3:-7.005150390840516 4:-8.418369448878321 5:-13.244115194841015 6:-5.920082806980368 7:4.704509205624998 8:3.6738767403859174 9:9.87215437057992 10:8.38157700040425 11:-5.353679211499843 12:-6.085642542897784 
1:-87.25203098141102 2:7.200466017902334 3:-6.735656717264036 4:-4.223803381816699 5:-14.927031843638797 6:-5.910503131410266 7:6.939982983179139 8:3.9773228040271964 9:10.066557003100097 10:8.712601983049757 11:-6.022421928075367 12:-8.296430847106766 
1:-92.52985268400474 2:5.227614808284833 3:-8.117646098345938 4:-7.273926491710343 5:-15.501884121844482 6:-4.0902268999926505 7:7.380912275444803 8:3.5870287733359647 9:11.66687330481875 10:8.978586788153802 11:-6.79625317487321 12:-6.836755118192368 
1:-66.59447833986953 2:23.353998233260423 3:-6.795622308093948 4:-5.426061589166444 5:-12.347677517997269 6:-3.5627678355918153 7:5.279985323045808 8:2.41609842211067 9:4.791022329811335 10:3.6148006853914305 11:-5.179511217719473 12:-2.488633718631946 
1:-43.349687665437855 2:6.344255376148427 3:-6.1366180591915 4:-11.940420614623172 5:-13.283389715095618 6:-7.1180377535597525 7:3.1977029542423807 8:6.069825804816072 9:8.417465441549474 10:5.607068745596351 11:-3.753516520106942 12:-6.726225818861007 
1:-42.596706192051435 2:23.10019563666033 3:-2.8448603063236373 4:-7.668871618707943 5:-12.510779637552876 6:-7.137703495551245 7:3.6765752825186344 8:4.3458177119808905 9:8.523366187717597 10:7.179741765517212 11:-3.940924099107169 12:-5.932715959515958 
1:-15.690211071052408 2:7.166053820700868 3:-4.772587591643562 4:-11.920970347602186 5:-11.652614551965545 6:-6.640727328936802 7:1.6203007189824814 8:6.523838352081876 9:8.546112845828606 10:5.117493075532646 11:-1.834376827559221 12:-5.960200849633373 
1:-18.0958210384101 2:11.747840061444933 3:-2.75475631574475 4:-11.065727499316141 5:-11.41318558715449 6:-6.314705770518163 7:2.817176784471245 8:7.565860063936545 9:8.610218976984841 10:4.461931470004429 11:-3.2515108448318886 12:-6.822157254610153 
1:-48.14991409131767 2:21.980511083033136 3:-2.5576881140057157 4:-10.962661874493325 5:-15.227870044894008 6:-6.1006368455238045 7:5.126783887183803 8:6.278711457562161 9:10.620643493449172 10:6.232115507895898 11:-6.723146615691691 12:-7.4853709269126725 
1:-29.10889430454806 2:6.413718841529431 3:-6.465012946076564 4:-12.553693976980691 5:-13.683039972423396 6:-6.4513462604860035 7:4.5452019925788925 8:7.327778696840165 9:8.872165267710312 10:4.468272960495477 11:-5.266535302877023 12:-7.339300021456855 
1:-29.139038303403208 2:6.276099353286798 3:-6.092076295681501 4:-12.170786973060746 5:-12.87896847281036 6:-6.933329785786908 7:2.6707345405419325 8:6.0640045883075775 9:8.610475801861032 10:5.792560454980555 11:-2.9951337879114925 12:-6.317114456963466 
1:-64.17839886362871 2:22.90945125168921 3:-3.397233761020846 4:-7.603213180490154 5:-12.811803357588609 6:-6.155164071433738 7:3.6368092789741 8:3.8961013267686844 9:8.394632360105906 10:6.576106995680046 11:-3.5835019932559065 12:-5.455853110709047 
1:-55.92562207582019 2:7.598930285008112 3:-4.200144066753083 4:-8.02241739010103 5:-11.669112905149646 6:-7.318024198696046 7:1.1939786750525112 8:2.0352767459828565 9:5.649823284462341 10:4.394809532331818 11:-3.894701606542572 12:-3.81391538739131 
1:-80.81739826123584 2:15.655520340910773 3:-4.92851078345565 4:-8.151940110086034 5:-12.715097958955797 6:-5.459245880449824 7:3.4707470888905614 8:4.270677468558087 9:9.178563882569811 10:6.212625054657467 11:-4.878037988594857 12:-7.231418004341762 
1:-80.45177630546554 2:11.208891345698586 3:-6.0054929262810655 4:-11.487647044175478 5:-13.459746734550816 6:-7.887012680145094 7:3.0436344404553406 8:5.697406068379136 9:9.328459395881618 10:6.889361091152908 11:-4.582131613959554 12:-8.01455637789853 
1:-86.39953835212833 2:15.452042867320559 3:-4.4877878798791135 4:-6.808778671296851 5:-12.389261508068158 6:-5.388972867106993 7:2.3166060287315493 8:4.595096943390737 9:9.615117863654305 10:6.258457476828564 11:-4.665225357523767 12:-7.751730045115456 
1:-97.31365993666334 2:8.370803783200179 3:-9.348716970537659 4:-5.232159388044659 5:-11.937069958079789 6:-5.676159999599788 7:6.3621507432618785 8:3.6422073686257566 9:11.114040122207163 10:8.685900438799028 11:-7.547346981968626 12:-7.0798764339728955 
1:-61.4940664731915 2:0.06327817733582286 3:-0.7303739970004552 4:-5.612517196810158 5:-16.000155587256096 6:-3.3839491999984608 7:6.481573482359504 8:1.6926216679216168 9:7.3667512865310165 10:4.967040387685424 11:-6.320537749257236 12:-3.3530400028841267 
1:-49.57605959319986 2:0.2371990016695813 3:-9.013728868688284 4:-10.344122956137658 5:-14.77529452940295 6:-6.569135912968498 7:4.289421484977247 8:2.5113332957482495 9:5.852226037668151 10:3.7454718097530404 11:-7.061572992973969 12:-5.9900411749911076 
1:-57.72099737429044 2:25.773850978528596 3:-4.272942034972495 4:-8.291587012552833 5:-15.857662249655306 6:-4.208882325987883 7:4.5785601751730916 8:2.5191285834036847 9:10.701820319711455 10:7.89027577475548 11:-6.991304546382713 12:-5.755849210825 
1:-22.062087503757258 2:6.002465538783481 3:-6.331873007382431 4:-10.923700901976154 5:-12.35058348899358 6:-7.151777666316294 7:2.9376897541044587 8:5.554282263509385 9:8.09848878211505 10:6.110528687474226 11:-3.139170422399813 12:-6.29920121041035 
1:-19.618254544188304 2:11.178274955841681 3:-3.1574652043089095 4:-9.765098832535351 5:-12.210063348064395 6:-6.313440265903723 7:3.7997298360163634 8:6.084793583917733 9:8.497343980126663 10:5.475439509477964 11:-4.0408179813876455 12:-6.27157951536078 
1:-61.265546332216765 2:24.761664367622945 3:-5.081922859438118 4:-10.443274553517217 5:-19.149325572119256 6:-7.447731543446222 7:7.844018368810216 8:6.045771384100953 9:11.437903464705824 10:8.097086084941447 11:-7.494100557464948 12:-7.962240216942128 
1:-47.54980642289688 2:6.322703247060196 3:-8.778566442582433 4:-15.002588938151547 5:-18.47996840958608 6:-7.942328079972128 7:6.20215018750609 8:8.009450194339875 9:10.920924839695193 10:5.927125789713159 11:-6.672708514822059 12:-6.750629590183031 
1:-30.968221325307887 2:4.36288708079882 3:-7.697623072460303 4:-13.382621037750189 5:-14.03421825217116 6:-7.112473609701526 7:3.4770041871536463 8:6.60209257147545 9:8.156379563017389 10:4.079874992463342 11:-4.737570165527677 12:-6.820705098896757 
1:-45.9775520183365 2:10.85042864316561 3:-4.44168391490075 4:-8.577230812298922 5:-12.096708918745108 6:-6.786603005430617 7:3.631315931564216 8:4.299988141942341 9:8.574519316713802 10:7.54448119319347 11:-3.5863633807928172 12:-5.645395153178086 
1:-66.66717959135998 2:9.310578285939886 3:-5.029170333263558 4:-5.518490584604251 5:-12.093000782834196 6:-6.52834174817364 7:5.70851440922146 8:2.3224859553930064 9:7.631759229494767 10:7.752817550500954 11:-5.000279499764234 12:-3.5063575308744586 
1:-89.02238046080772 2:11.481775563535209 3:-8.702808190687607 4:-5.628824655722998 5:-16.89944450654038 6:-7.741621257398401 7:5.14422837619701 8:4.932844245173659 9:11.176052349221184 10:8.410535692364942 11:-6.4486431816482135 12:-6.455520062826263 
1:-90.73035757076845 2:15.797718222245896 3:-4.712470614201823 4:-8.679560620307884 5:-16.539722690056955 6:-5.9587176104250315 7:6.289226134026972 8:5.135291161817795 9:11.304726316501561 10:7.3407056601227865 11:-5.991805911770278 12:-8.493615427746413 
